indice;Estandar;Marca;Clasificacion_MICRO;Clasificacion_MACRO;url_imagen_equipo
8230;Huawei P10;Huawei;P10;P;https://http2.mlstatic.com/D_NQ_NP_825891-MLC25537702931_042017-O.webp
8393;Huawei P10;Huawei;P10;P;https://http2.mlstatic.com/D_NQ_NP_825891-MLC25537702931_042017-O.webp
9079;Huawei P10;Huawei;P10;P;https://http2.mlstatic.com/D_NQ_NP_825891-MLC25537702931_042017-O.webp
7978;Huawei P10 Lite;Huawei;P10 Lite;P;https://http2.mlstatic.com/D_NQ_NP_825891-MLC25537702931_042017-O.webp
8820;Huawei P10 Pro;Huawei;P10 Pro;P;https://http2.mlstatic.com/D_NQ_NP_825891-MLC25537702931_042017-O.webp
7898;Huawei P20;Huawei;P20;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8129;Huawei P20;Huawei;P20;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8358;Huawei P20;Huawei;P20;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8483;Huawei P20;Huawei;P20;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8506;Huawei P20;Huawei;P20;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8647;Huawei P20;Huawei;P20;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8705;Huawei P20;Huawei;P20;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8712;Huawei P20;Huawei;P20;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8748;Huawei P20;Huawei;P20;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8891;Huawei P20;Huawei;P20;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8912;Huawei P20;Huawei;P20;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8964;Huawei P20;Huawei;P20;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8979;Huawei P20;Huawei;P20;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
9010;Huawei P20;Huawei;P20;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
7974;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
7975;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8012;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8046;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8063;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8075;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8077;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8099;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8130;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8144;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8152;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8184;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8185;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8221;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8396;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8451;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8463;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8476;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8479;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8655;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8667;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8706;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8707;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8745;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8776;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
9043;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
9089;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
9099;Huawei P20 Lite;Huawei;P20 Lite;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
7929;Huawei P20 Pro;Huawei;P20 Pro;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8112;Huawei P20 Pro;Huawei;P20 Pro;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8212;Huawei P20 Pro;Huawei;P20 Pro;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8308;Huawei P20 Pro;Huawei;P20 Pro;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8330;Huawei P20 Pro;Huawei;P20 Pro;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8419;Huawei P20 Pro;Huawei;P20 Pro;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8866;Huawei P20 Pro;Huawei;P20 Pro;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
8921;Huawei P20 Pro;Huawei;P20 Pro;P;https://http2.mlstatic.com/D_NQ_NP_872111-MLA44155983403_112020-O.webp
7897;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8054;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8137;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8283;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8296;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8307;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8311;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8312;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8319;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8336;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8355;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8416;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8460;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8485;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8507;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8548;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8584;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8617;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8643;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8646;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8673;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8699;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8777;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8793;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8848;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8863;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8938;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8947;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
9021;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
9035;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
9055;Huawei P30;Huawei;P30;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
7928;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
7948;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
7962;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
7971;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
7972;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
7993;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8004;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8005;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8042;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8045;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8068;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8094;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8098;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8113;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8126;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8147;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8167;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8192;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8233;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8244;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8253;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8295;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8310;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8324;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8400;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8407;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8410;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8426;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8464;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8504;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8529;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8604;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8616;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8618;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8648;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8674;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8694;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8696;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8701;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8711;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8742;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8752;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8763;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8775;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8792;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8798;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8832;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8893;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8915;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8941;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8959;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8975;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8991;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
9005;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
9012;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
9016;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
9025;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
9036;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
9060;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
9065;Huawei P30 Lite;Huawei;P30 Lite;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
7874;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
7921;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8102;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8138;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8169;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8260;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8334;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8348;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8359;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8368;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8371;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8383;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8443;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8454;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8468;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8522;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8759;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8760;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
8855;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
9000;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
9059;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
9101;Huawei P30 Pro;Huawei;P30 Pro;P;https://m.media-amazon.com/images/I/41tlsZSPkvL._SL500_.jpg
7937;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8031;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8058;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8122;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8181;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8370;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8382;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8384;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8449;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8486;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8539;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8605;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8622;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8654;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8678;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8789;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8806;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8917;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8928;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
9045;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
9046;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
9051;Huawei P40;Huawei;P40;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
7906;Huawei P40 Lite;Huawei;P40 Lite;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
7913;Huawei P40 Lite;Huawei;P40 Lite;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
7935;Huawei P40 Lite;Huawei;P40 Lite;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8013;Huawei P40 Lite;Huawei;P40 Lite;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8022;Huawei P40 Lite;Huawei;P40 Lite;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8053;Huawei P40 Lite;Huawei;P40 Lite;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8081;Huawei P40 Lite;Huawei;P40 Lite;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8117;Huawei P40 Lite;Huawei;P40 Lite;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8123;Huawei P40 Lite;Huawei;P40 Lite;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8128;Huawei P40 Lite;Huawei;P40 Lite;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8168;Huawei P40 Lite;Huawei;P40 Lite;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
8176;Huawei P40 Lite;Huawei;P40 Lite;P;https://consumer.huawei.com/content/dam/huawei-cbg-site/common/mkt/list-image/phones/p40/p40-silver.png
